id,title,vote_count,vote_average,popularity,day_of_week,release_month,release_year,return,budget,release_date,revenue
80321,Madagascar 3: Europe's Most Wanted,1857.0,6.4,13.829042,Miércoles,junio,2012,5.1511812,145000000.0,2012-06-06,746921274.0
71326,Bunnyman,9.0,2.3,0.594855,Lunes,junio,2011,0.0,0.0,2011-06-20,0.0
109018,Athena,1.0,5.0,0.082134,Jueves,noviembre,1954,0.0,0.0,1954-11-04,0.0
64456,The Lawless,4.0,4.9,0.979775,Jueves,junio,1950,0.0,0.0,1950-06-01,0.0
65421,Eaux d'artifice,10.0,7.2,0.373656,Jueves,enero,1953,0.0,0.0,1953-01-01,0.0
43337,Inauguration of the Pleasure Dome,9.0,6.4,0.588972,Viernes,enero,1954,0.0,0.0,1954-01-01,0.0
68818,Blackthorn,73.0,6.6,4.191928,Miércoles,agosto,2011,0.0,0.0,2011-08-31,623528.0
84355,Your Sister's Sister,140.0,6.5,10.850569,Domingo,septiembre,2011,25.6,125000.0,2011-09-11,3200000.0
20847,The Needle,9.0,6.1,0.667468,Viernes,septiembre,1988,0.0,0.0,1988-09-16,0.0
48210,The Beekeeper,8.0,6.6,1.033872,Miércoles,enero,1986,0.0,0.0,1986-01-01,0.0
39144,Dragon Ball: Curse of the Blood Rubies,46.0,6.2,2.71067,Sábado,diciembre,1986,0.0,0.0,1986-12-20,0.0
39145,Dragon Ball: Sleeping Princess in Devil's Castle,36.0,6.1,2.981616,Sábado,julio,1987,0.0,0.0,1987-07-18,0.0
22855,Superman/Batman: Public Enemies,158.0,6.7,8.572867,Martes,septiembre,2009,0.0,0.0,2009-09-29,0.0
55215,Dead Space: Aftermath,34.0,5.9,1.507249,Viernes,diciembre,2010,0.0,2500000.0,2010-12-31,0.0
56191,Iria: Zeiram the Animation,3.0,8.0,0.134957,Jueves,junio,1994,0.0,0.0,1994-06-23,0.0
48393,Kidnapped,55.0,6.2,2.936334,Jueves,junio,2010,0.0,0.0,2010-06-17,0.0
66956,This Special Friendship,7.0,6.8,0.341223,Viernes,septiembre,1964,0.0,0.0,1964-09-04,0.0
46469,Proteus,3.0,6.7,0.695867,Domingo,septiembre,2003,0.0,0.0,2003-09-07,0.0
116776,Dragon Ball: Mystical Adventure,30.0,6.4,1.60215,Sábado,julio,1988,0.0,0.0,1988-07-09,0.0
39100,Dragon Ball Z: The World's Strongest,86.0,6.1,6.223436,Sábado,marzo,1990,0.0,0.0,1990-03-10,0.0
62177,Brave,4760.0,6.7,15.876341,Jueves,junio,2012,2.9134227405405406,185000000.0,2012-06-21,538983207.0
13313,Beauty and the Beast: The Enchanted Christmas,203.0,5.9,8.169404,Martes,noviembre,1997,0.0,0.0,1997-11-11,0.0
63193,Front of the Class,39.0,7.7,2.480436,Martes,enero,2008,0.0,0.0,2008-01-01,0.0
379689,Alcina,0.0,0.0,0.001187,Miércoles,diciembre,1999,0.0,0.0,1999-12-01,0.0
52462,The Pet,3.0,5.3,1.854367,Miércoles,mayo,2006,0.0,0.0,2006-05-17,0.0
39101,Dragon Ball Z: The Tree of Might,89.0,6.4,4.955965,Jueves,junio,1990,0.0,0.0,1990-06-07,0.0
13761,Pocahontas II: Journey to a New World,297.0,4.9,8.763892,Martes,agosto,1998,0.0,0.0,1998-08-04,0.0
86467,Bel Ami,155.0,5.0,7.720692,Viernes,marzo,2012,0.9225845555555555,9000000.0,2012-03-09,8303261.0
76494,What to Expect When You're Expecting,611.0,5.8,7.271503,Jueves,mayo,2012,1.9925,40000000.0,2012-05-17,79700000.0
81836,To Rome with Love,564.0,5.6,7.812646,Viernes,abril,2012,4.308522411764706,17000000.0,2012-04-20,73244881.0
212622,Don't Drink the Water,2.0,6.0,0.330446,Martes,noviembre,1969,0.0,0.0,1969-11-11,0.0
72331,Abraham Lincoln: Vampire Hunter,1297.0,5.5,7.922636,Miércoles,junio,2012,1.627031,69000000.0,2012-06-20,112265139.0
3556,Mad Dog Coll,1.0,6.0,0.669692,Viernes,mayo,1961,0.0,0.0,1961-05-12,0.0
42621,Winning,8.0,5.3,1.966696,Jueves,mayo,1969,0.0,0.0,1969-05-22,0.0
89874,First Position,19.0,7.9,1.554905,Domingo,septiembre,2011,0.0,0.0,2011-09-11,0.0
44877,4.3.2.1,63.0,5.9,5.805666,Miércoles,junio,2010,0.2530363043478261,4600000.0,2010-06-02,1163967.0
195056,Beauty #2,1.0,7.0,0.372737,Jueves,julio,1965,0.0,0.0,1965-07-01,0.0
81115,Wings in the Dark,4.0,4.8,0.47148,Viernes,febrero,1935,0.0,0.0,1935-02-01,0.0
68684,Detention,130.0,5.7,7.74967,Miércoles,marzo,2011,0.0,10000000.0,2011-03-16,0.0
27550,Nina Frisk,4.0,5.1,0.195066,Viernes,marzo,2007,0.0,0.0,2007-03-09,0.0
92352,Confession,6.0,7.2,0.254885,Jueves,agosto,1937,0.0,0.0,1937-08-19,0.0
173891,Kind Lady,2.0,7.3,0.169677,Viernes,diciembre,1935,0.0,0.0,1935-12-06,0.0
18150,Planet B-Boy,4.0,6.4,0.156058,Viernes,marzo,2008,0.0,0.0,2008-03-21,0.0
96399,For Greater Glory - The True Story of Cristiada,35.0,6.4,4.482331,Viernes,junio,2012,0.8019038333333334,12000000.0,2012-06-01,9622846.0
40171,Woochi : The Demon Slayer,50.0,6.6,3.03345,Miércoles,diciembre,2009,0.0,12000000.0,2009-12-23,0.0
34494,Sorry if I Love You,142.0,5.3,6.16374,Viernes,enero,2008,0.0,0.0,2008-01-25,0.0
86157,Torpedo Bombers,4.0,5.6,0.72925,Lunes,agosto,1983,0.0,0.0,1983-08-01,0.0
154115,Taxi Hunter,0.0,0.0,0.007472,Jueves,octubre,1993,0.0,0.0,1993-10-14,0.0
80585,Rock of Ages,392.0,6.0,12.558042,Miércoles,junio,2012,0.7922481733333333,75000000.0,2012-06-13,59418613.0
88005,Seeking a Friend for the End of the World,713.0,6.3,6.947533,Viernes,junio,2012,0.9636289,10000000.0,2012-06-22,9636289.0
13042,Presto,371.0,8.0,8.563861,Miércoles,junio,2008,0.0,0.0,2008-06-18,0.0
13932,Jack-Jack Attack,216.0,7.4,5.588364,Viernes,diciembre,2004,0.0,0.0,2004-12-31,0.0
29860,Hollywood Man,4.0,4.8,0.777456,Viernes,octubre,1976,0.0,0.0,1976-10-01,0.0
48747,Jekyll & Hyde,7.0,5.4,0.834238,Sábado,enero,1990,0.0,0.0,1990-01-06,0.0
13062,Boundin',135.0,7.0,5.137422,Martes,noviembre,2003,0.0,0.0,2003-11-04,0.0
13933,One Man Band,128.0,7.2,4.410709,Martes,junio,2005,0.0,0.0,2005-06-21,0.0
44095,A Map For Saturday,10.0,7.2,0.356735,Martes,agosto,2007,0.0,0.0,2007-08-07,0.0
28380,The Silent Scream,8.0,6.2,4.800728,Viernes,noviembre,1979,0.0,0.0,1979-11-23,0.0
72105,Ted,4811.0,6.3,19.638605,Viernes,junio,2012,10.9873663,50000000.0,2012-06-29,549368315.0
100046,The Giant Mechanical Man,54.0,6.1,3.403206,Viernes,abril,2012,0.0,0.0,2012-04-27,0.0
13927,Tin Toy,95.0,6.3,6.058028,Lunes,agosto,1988,0.0,0.0,1988-08-01,0.0
77930,Magic Mike,1062.0,6.1,8.732425,Jueves,junio,2012,23.888795857142856,7000000.0,2012-06-28,167221571.0
67619,Revenge of the Electric Car,8.0,6.0,0.618371,Viernes,octubre,2011,0.0,0.0,2011-10-21,0.0
39103,Dragon Ball Z: Return of Cooler,100.0,6.7,5.46959,Sábado,marzo,1992,0.0,0.0,1992-03-07,0.0
24752,Dragon Ball Z: Cooler's Revenge,97.0,6.7,5.425533,Sábado,julio,1991,0.0,0.0,1991-07-20,0.0
52639,Blood of the Vampire,3.0,5.3,0.881563,Lunes,agosto,1958,0.0,0.0,1958-08-25,0.0
151168,Disneyland Dream,3.0,7.0,0.242068,Martes,julio,1956,0.0,0.0,1956-07-31,0.0
171108,Disney Sing-Along-Songs: Under the Sea,3.0,8.0,0.003244,Martes,agosto,1990,0.0,0.0,1990-08-14,0.0
26974,Pulgasari,10.0,5.4,0.435404,Martes,enero,1985,0.0,0.0,1985-01-01,0.0
24729,The Toughest Man in the World,1.0,4.0,0.617749,Miércoles,noviembre,1984,0.0,0.0,1984-11-07,0.0
83770,On the Road,312.0,5.5,7.323283,Martes,mayo,2012,0.35137272,25000000.0,2012-05-22,8784318.0
50590,Norman,14.0,6.0,4.62403,Viernes,junio,2010,0.0,0.0,2010-06-11,0.0
105795,Joffrey: Mavericks of American Dance,0.0,0.0,0.00842,Viernes,abril,2012,0.0,0.0,2012-04-27,0.0
39104,Dragon Ball Z: Super Android 13,81.0,6.6,4.854487,Sábado,julio,1992,0.0,0.0,1992-07-11,0.0
34433,Dragon Ball Z: Broly - The Legendary Super Saiyan,134.0,7.3,7.348249,Sábado,marzo,1993,0.0,0.0,1993-03-06,0.0
78999,Virtual JFK: Vietnam If Kennedy Had Lived,1.0,7.0,0.040081,Miércoles,septiembre,2008,0.0,0.0,2008-09-17,0.0
76333,Extraterrestrial,22.0,5.0,1.959847,Domingo,septiembre,2011,0.0,0.0,2011-09-11,0.0
95516,Cleanskin,118.0,5.6,6.402926,Jueves,marzo,2012,0.0,0.0,2012-03-08,0.0
1930,The Amazing Spider-Man,6734.0,6.5,31.102267,Miércoles,junio,2012,3.4986784046511628,215000000.0,2012-06-27,752215857.0
378452,The Barchester Chronicles,1.0,9.0,0.027777,Miércoles,noviembre,1982,0.0,0.0,1982-11-10,0.0
39105,Dragon Ball Z: Bojack Unbound,86.0,6.8,5.229103,Sábado,julio,1993,0.0,0.0,1993-07-10,0.0
148811,Reminiscences of a Journey to Lithuania,5.0,8.6,0.249544,Miércoles,octubre,1972,0.0,0.0,1972-10-04,0.0
21506,Noroi: The Curse,59.0,6.9,2.800654,Sábado,agosto,2005,0.0,2000000.0,2005-08-20,0.0
86985,ID:A,13.0,6.7,1.636085,Jueves,noviembre,2011,0.0,0.0,2011-11-24,0.0
38728,A Colt Is My Passport,10.0,6.9,0.332499,Sábado,febrero,1967,0.0,0.0,1967-02-04,0.0
42226,Coup de grâce,8.0,6.6,0.175357,Jueves,octubre,1976,0.0,0.0,1976-10-21,0.0
23823,Wrong Turn 3: Left for Dead,227.0,4.9,12.257121,Jueves,enero,2009,0.0,0.0,2009-01-01,0.0
16624,Blacksmith Scene,19.0,5.8,1.061591,Lunes,mayo,1893,0.0,0.0,1893-05-08,0.0
57800,Ice Age: Continental Drift,2731.0,6.2,13.26958,Martes,junio,2012,9.2341556,95000000.0,2012-06-26,877244782.0
84175,Beasts of the Southern Wild,411.0,6.8,5.550496,Viernes,junio,2012,11.726525555555556,1800000.0,2012-06-29,21107746.0
46223,Dangerous Davies,3.0,4.5,0.012313,Domingo,enero,1981,0.0,0.0,1981-01-04,0.0
173580,Dynamite,1.0,5.0,0.886807,Viernes,diciembre,1929,0.0,0.0,1929-12-13,0.0
61111,The Day the Fish Came Out,3.0,5.5,0.116528,Miércoles,septiembre,1967,0.0,0.0,1967-09-27,0.0
98548,People Like Us,206.0,6.6,14.906621,Viernes,junio,2012,0.777173625,16000000.0,2012-06-29,12434778.0
86664,Crazed Fruit,10.0,7.5,0.435303,Jueves,julio,1956,0.0,0.0,1956-07-12,0.0
71722,Cruel Gun Story,2.0,4.5,0.082102,Sábado,febrero,1964,0.0,0.0,1964-02-01,0.0
264393,Flame and Women,3.0,6.7,0.183668,Viernes,diciembre,1967,0.0,0.0,1967-12-01,0.0
131653,Euridice BA 2037,3.0,6.2,0.268068,Lunes,septiembre,1975,0.0,0.0,1975-09-29,0.0
200281,La sociedad del semáforo,2.0,5.0,0.077334,Viernes,septiembre,2010,0.0,0.0,2010-09-24,0.0
99934,The Flying Fleet,0.0,0.0,0.008084,Sábado,enero,1929,0.0,0.0,1929-01-19,0.0
82525,Savages,784.0,6.2,13.248022,Viernes,julio,2012,1.8436922666666666,45000000.0,2012-07-06,82966152.0
25913,Balto II: Wolf Quest,113.0,6.2,5.697362,Martes,febrero,2002,0.0,0.0,2002-02-19,0.0
104997,Rat King,2.0,6.5,0.933202,Viernes,enero,2012,0.0,0.0,2012-01-20,0.0
155288,Bela Kiss: Prologue,4.0,4.4,1.037843,Jueves,enero,2013,0.0,0.0,2013-01-10,0.0
16059,Oneway-Ticket to Korsør,1.0,4.0,0.183421,Jueves,septiembre,2008,0.0,0.0,2008-09-18,0.0
52311,Candles on Bay Street,8.0,5.0,1.961356,Domingo,noviembre,2006,0.0,0.0,2006-11-26,0.0
86980,Once Upon A Time in Phuket,11.0,5.4,1.159178,Sábado,diciembre,2011,0.0,0.0,2011-12-31,0.0
208988,The War,3.0,5.3,0.487489,Domingo,septiembre,2007,0.0,0.0,2007-09-23,0.0
57346,Thomas Jefferson,0.0,0.0,0.001921,Martes,febrero,1997,0.0,0.0,1997-02-18,0.0
66025,Mooz-lum,3.0,4.5,0.816803,Viernes,febrero,2011,0.0,0.0,2011-02-11,330048.0
105567,The Union,1.0,10.0,0.355876,Domingo,enero,2012,0.0,0.0,2012-01-01,0.0
11680,The Miser,73.0,6.5,4.662353,Miércoles,marzo,1980,0.0,0.0,1980-03-05,0.0
5965,Scorcher,9.0,3.6,1.483815,Miércoles,enero,2003,0.0,0.0,2003-01-01,0.0
31218,The Firm,23.0,6.2,2.481581,Viernes,septiembre,2009,0.0,0.0,2009-09-18,0.0
13926,Red's Dream,76.0,6.3,3.907112,Lunes,agosto,1987,0.0,0.0,1987-08-17,0.0
40770,Spirit Camp,5.0,5.1,0.461786,Viernes,septiembre,2009,0.0,0.0,2009-09-25,0.0
75810,The Perfect Roommate,5.0,3.7,1.183015,Jueves,julio,2011,0.0,0.0,2011-07-21,0.0
59706,The Fatal Hour,4.0,6.5,0.614139,Lunes,enero,1940,0.0,0.0,1940-01-15,0.0
13929,Geri's Game,309.0,7.8,4.768849,Lunes,noviembre,1997,0.0,0.0,1997-11-24,0.0
96534,My Last Day Without You,3.0,5.7,0.387594,Sábado,junio,2011,0.0,1000000.0,2011-06-11,0.0
60003,Red Rover,3.0,4.7,0.407508,Domingo,octubre,2006,0.0,0.0,2006-10-08,0.0
103370,Madea's Witness Protection,53.0,5.8,7.021866,Viernes,junio,2012,0.0,0.0,2012-06-29,0.0
32050,The Black Windmill,18.0,6.4,1.26698,Viernes,mayo,1974,0.0,0.0,1974-05-17,0.0
62289,A Good Night to Die,1.0,2.5,0.153852,Miércoles,enero,2003,0.0,0.0,2003-01-01,0.0
80468,Some Guy Who Kills People,45.0,5.7,3.0645,Jueves,abril,2011,0.0,300000.0,2011-04-14,0.0
51794,Five Minarets in New York,27.0,6.5,5.92925,Martes,marzo,2010,0.0,12000000.0,2010-03-09,0.0
53804,No Problem,5.0,3.7,0.77532,Viernes,diciembre,2010,0.0,0.0,2010-12-10,0.0
31680,Prisoner 701: Sasori,4.0,5.0,1.321239,Martes,enero,2008,0.0,0.0,2008-01-01,0.0
83191,Treasure Island,38.0,5.8,2.044566,Domingo,enero,2012,0.0,0.0,2012-01-01,0.0
80035,The Watch,899.0,5.3,13.276971,Jueves,julio,2012,1.0039391470588235,68000000.0,2012-07-26,68267862.0
65997,Vampires,8.0,6.0,0.398848,Sábado,abril,2010,0.0,0.0,2010-04-17,0.0
57215,"Drive, He Said",4.0,6.8,0.383116,Domingo,junio,1971,0.0,0.0,1971-06-13,0.0
193976,The Adventures of Mary-Kate & Ashley: The Case of the Christmas Caper,1.0,6.0,0.055026,Domingo,enero,1995,0.0,0.0,1995-01-01,0.0
276165,The Adventures of Mary-Kate & Ashley: The Case of the United States Navy Adventure,0.0,0.0,0.042841,Miércoles,enero,1997,0.0,0.0,1997-01-01,0.0
93676,Someday This Pain Will Be Useful to You,39.0,5.6,1.678409,Miércoles,noviembre,2011,0.0,8000000.0,2011-11-02,0.0
84165,2 Days in New York,94.0,5.4,4.68182,Miércoles,marzo,2012,0.206724,8000000.0,2012-03-28,1653792.0
45945,Radio On,1.0,5.0,0.107973,Viernes,noviembre,1979,0.0,0.0,1979-11-30,0.0
50053,2010: Moby Dick,26.0,2.8,1.931324,Martes,noviembre,2010,0.0,0.0,2010-11-23,0.0
279159,Physical Promise,1.0,5.0,0.037375,Sábado,julio,1975,0.0,0.0,1975-07-26,0.0
183386,Terminal USA,2.0,7.5,0.163415,Viernes,septiembre,1993,0.0,0.0,1993-09-17,0.0
44125,From Beginning to End,46.0,6.6,2.386729,Jueves,noviembre,2009,0.0,0.0,2009-11-12,0.0
43580,The Cat in the Hat,11.0,6.1,0.451122,Miércoles,marzo,1971,0.0,0.0,1971-03-10,0.0
61015,"UltraMarathon Man: 50 Marathons, 50 States, 50 Days",2.0,5.5,0.114274,Jueves,julio,2008,0.0,0.0,2008-07-31,0.0
73567,Killer Joe,433.0,6.4,6.452069,Sábado,septiembre,2011,0.3665069,10000000.0,2011-09-10,3665069.0
172214,Jew Süss,1.0,2.0,0.53439,Sábado,octubre,1934,0.0,0.0,1934-10-13,0.0
82877,The Gospel of Judas,2.0,7.0,0.078586,Miércoles,abril,2006,0.0,0.0,2006-04-05,0.0
44251,Dragon Ball Z: Broly - Second Coming,102.0,6.5,6.12929,Sábado,marzo,1994,0.0,0.0,1994-03-12,0.0
50388,King of Thorn,30.0,6.2,9.849854,Viernes,octubre,2009,0.0,0.0,2009-10-09,0.0
19575,Bob Funk,6.0,5.0,1.886755,Viernes,marzo,2009,0.0,0.0,2009-03-20,0.0
39106,Dragon Ball Z: Bio-Broly,86.0,5.9,4.252,Sábado,julio,1994,0.0,0.0,1994-07-09,0.0
39107,Dragon Ball Z: Fusion Reborn,118.0,7.3,6.778755,Sábado,marzo,1995,0.0,0.0,1995-03-04,0.0
55184,In the Grip of Passion,0.0,0.0,0.001247,Viernes,marzo,1947,0.0,0.0,1947-03-21,0.0
148807,"Lost, Lost, Lost",2.0,8.5,0.128261,Martes,septiembre,1976,0.0,0.0,1976-09-14,0.0
14863,Anaconda 3: Offspring,48.0,4.0,4.208273,Martes,enero,2008,0.0,0.0,2008-01-01,0.0
86593,Wild Bill,61.0,6.7,3.879808,Viernes,octubre,2011,0.0,0.0,2011-10-21,0.0
72843,Pete Smalls Is Dead,9.0,4.7,1.311545,Viernes,septiembre,2010,0.0,6000000.0,2010-09-17,0.0
78571,Being Flynn,73.0,5.8,4.494016,Viernes,marzo,2012,0.0,0.0,2012-03-02,540152.0
43852,The Drum,7.0,6.3,0.798128,Jueves,septiembre,1938,0.0,0.0,1938-09-29,0.0
43858,Elephant Boy,2.0,8.0,0.074642,Lunes,abril,1937,0.0,0.0,1937-04-05,0.0
101325,The Forger,40.0,6.0,7.854465,Miércoles,marzo,2011,0.0,0.0,2011-03-09,0.0
102431,A Child's Christmas in Wales,2.0,8.8,0.002841,Miércoles,diciembre,1987,0.0,0.0,1987-12-23,0.0
16716,A Christmas Carol,42.0,6.3,2.852665,Domingo,diciembre,1999,0.0,0.0,1999-12-05,0.0
52906,Goodbye Charlie,10.0,5.6,1.260757,Miércoles,noviembre,1964,0.0,0.0,1964-11-18,0.0
61539,Rage,10.0,5.9,0.986182,Miércoles,agosto,2009,0.0,0.0,2009-08-12,0.0
13928,Knick Knack,135.0,7.1,5.509405,Domingo,enero,1989,0.0,0.0,1989-01-01,0.0
13930,For the Birds,389.0,7.5,11.209398,Miércoles,noviembre,2000,0.0,0.0,2000-11-01,0.0
103332,Ruby Sparks,546.0,7.0,7.692815,Miércoles,julio,2012,0.0,0.0,2012-07-25,9128263.0
64635,Total Recall,2540.0,5.8,16.42635,Jueves,agosto,2012,1.590416592,125000000.0,2012-08-02,198802074.0
25048,Le Donk & Scor-zay-zee,9.0,5.9,0.874819,Viernes,octubre,2009,0.0,0.0,2009-10-09,0.0
73943,388 Arletta Avenue,16.0,4.9,3.86712,Domingo,septiembre,2011,0.0,0.0,2011-09-11,0.0
55680,The Craigslist Killer,16.0,4.6,2.389617,Lunes,enero,2011,0.0,0.0,2011-01-03,0.0
75229,Babycall,44.0,5.4,2.522415,Viernes,octubre,2011,0.0,0.0,2011-10-07,0.0
22059,The Fantastic Four,39.0,5.2,6.114738,Sábado,enero,1994,0.0,1500000.0,1994-01-01,0.0
65035,Bertie and Elizabeth,6.0,4.8,1.056596,Domingo,julio,2002,0.0,0.0,2002-07-07,0.0
32171,Infection,28.0,6.4,1.406611,Sábado,octubre,2004,0.0,0.0,2004-10-02,0.0
103747,The Angels' Share,142.0,7.0,12.807728,Viernes,junio,2012,0.0,0.0,2012-06-01,7034007.0
75446,Carbon Nation,2.0,7.0,0.111059,Viernes,febrero,2011,0.0,0.0,2011-02-11,0.0
28465,A Dangerous Man,37.0,5.1,4.461175,Jueves,enero,2009,0.0,6500000.0,2009-01-01,0.0
56909,The Immature,167.0,6.0,4.00779,Viernes,enero,2011,0.0,0.0,2011-01-21,0.0
37545,Morning of the Earth,3.0,6.5,0.106567,Viernes,enero,1971,0.0,0.0,1971-01-01,0.0
39108,Dragon Ball Z: Wrath of the Dragon,102.0,6.9,5.264225,Sábado,julio,1995,0.0,0.0,1995-07-15,0.0
39323,Dragon Ball Z: Bardock - The Father of Goku,71.0,6.7,3.959933,Miércoles,octubre,1990,0.0,0.0,1990-10-17,0.0
73335,Marriage Retreat,3.0,5.5,0.27922,Martes,agosto,2011,0.0,0.0,2011-08-23,0.0
34125,Vampire Journals,13.0,4.7,1.592755,Martes,febrero,1997,0.0,0.0,1997-02-25,0.0
8736,Dikkenek,165.0,6.8,7.348332,Miércoles,junio,2006,0.0,0.0,2006-06-21,0.0
16130,La Classe Américaine,51.0,7.7,7.278823,Jueves,diciembre,1993,0.0,0.0,1993-12-30,0.0
109459,A Necessary Death,4.0,4.3,0.438129,Sábado,marzo,2008,0.0,0.0,2008-03-08,0.0
320917,Oranges,5.0,9.6,0.52322,Sábado,marzo,2004,0.0,0.0,2004-03-13,0.0
35402,Icarus,25.0,5.4,2.342446,Martes,febrero,2010,0.0,0.0,2010-02-09,0.0
80410,In the Name of the King 2: Two Worlds,42.0,4.1,4.515396,Jueves,noviembre,2011,0.0,4500000.0,2011-11-03,0.0
51365,The Door,36.0,6.1,2.223551,Jueves,noviembre,2009,0.0,0.0,2009-11-26,0.0
39324,Dragon Ball Z: The History of Trunks,81.0,7.0,3.781296,Miércoles,febrero,1993,0.0,0.0,1993-02-24,0.0
18095,Dragon Ball GT: A Hero's Legacy,55.0,6.2,3.643117,Miércoles,marzo,1997,0.0,0.0,1997-03-26,0.0
94570,The Kiss,24.0,5.0,0.898166,Miércoles,abril,1896,0.0,0.0,1896-04-01,0.0
76696,Sidewalls,86.0,7.3,3.649501,Martes,febrero,2011,0.0,11000000.0,2011-02-01,0.0
68143,Dick Tracy vs. Cueball,4.0,5.1,0.477524,Miércoles,diciembre,1946,0.0,0.0,1946-12-18,0.0
102630,Stash House,22.0,5.0,2.391192,Viernes,mayo,2012,0.0,2000000.0,2012-05-11,0.0
122924,One in the Chamber,39.0,4.6,8.04066,Martes,agosto,2012,0.0,6000000.0,2012-08-21,0.0
18443,Decoys 2: Alien Seduction,13.0,5.4,7.522408,Martes,marzo,2007,0.0,1500000.0,2007-03-06,0.0
155341,Ax 'Em,3.0,1.3,0.207064,Miércoles,enero,1992,0.0,0.0,1992-01-29,0.0
38256,Hierro,21.0,6.1,1.908312,Sábado,septiembre,2009,0.0,0.0,2009-09-26,0.0
58159,The Tortoise and the Hare,21.0,6.8,2.463865,Sábado,enero,1935,0.0,32671.0,1935-01-05,0.0
49084,Steak,51.0,5.1,2.669195,Miércoles,junio,2007,0.0,0.0,2007-06-20,0.0
81436,The Legend of Bigfoot,3.0,3.3,0.112265,Jueves,enero,1976,0.0,0.0,1976-01-01,0.0
105978,Neil Young Journeys,2.0,7.5,0.31064,Viernes,junio,2012,0.0,0.0,2012-06-29,0.0
94548,The Capture of Bigfoot,1.0,5.0,0.040567,Jueves,noviembre,1979,0.0,0.0,1979-11-01,0.0
100683,Dragon Eyes,39.0,3.9,2.527832,Jueves,mayo,2012,0.0,3000000.0,2012-05-10,0.0
59296,"Love, Wedding, Marriage",73.0,5.1,4.060122,Viernes,junio,2011,1378.0,1.0,2011-06-03,1378.0
13676,The Little Mermaid: Ariel's Beginning,187.0,6.3,0.415606,Martes,agosto,2008,0.0,0.0,2008-08-26,0.0
85593,Bag It,6.0,3.6,0.587847,Jueves,septiembre,2011,0.0,0.0,2011-09-01,0.0
37724,Skyfall,7718.0,6.9,20.309585,Jueves,octubre,2012,5.542805065,200000000.0,2012-10-25,1108561013.0
131997,The Thrushes Are Still Singing,2.0,7.5,0.071371,Miércoles,octubre,1979,0.0,0.0,1979-10-10,0.0
58383,Hands Over the City,10.0,6.5,1.00931,Miércoles,octubre,1963,0.0,0.0,1963-10-09,0.0
77287,The Householder,0.0,0.0,0.00213,Domingo,octubre,1963,0.0,0.0,1963-10-20,0.0
20106,Mais qui a tué Pamela Rose ?,62.0,6.6,3.065777,Miércoles,junio,2003,0.0,0.0,2003-06-04,0.0
21145,Louise-Michel,19.0,6.5,2.999862,Martes,septiembre,2008,0.0,0.0,2008-09-23,0.0
63988,Forest Warrior,16.0,2.7,1.228287,Martes,noviembre,1996,0.0,0.0,1996-11-05,0.0
77953,The Campaign,594.0,5.6,7.581463,Jueves,agosto,2012,0.0,0.0,2012-08-09,104907746.0
116019,Taistelu Näsilinnasta 1918,1.0,6.0,0.337731,Viernes,marzo,2012,0.0,0.0,2012-03-23,0.0
85414,Brake,75.0,5.3,9.213358,Jueves,marzo,2012,0.0,0.0,2012-03-22,0.0
82696,Hope Springs,287.0,5.8,7.255301,Martes,agosto,2012,3.8093683666666665,30000000.0,2012-08-07,114281051.0
24410,K-20: The Fiend with Twenty Faces,18.0,5.9,6.242159,Sábado,diciembre,2008,0.0,0.0,2008-12-20,0.0
70872,Warning from Space,7.0,4.9,0.280851,Domingo,enero,1956,0.0,0.0,1956-01-29,0.0
38202,Logan's War:  Bound by Honor,8.0,4.4,0.413608,Domingo,noviembre,1998,0.0,0.0,1998-11-01,0.0
36996,The President's Man: A Line in the Sand,7.0,3.9,0.585455,Martes,enero,2002,0.0,0.0,2002-01-01,0.0
84327,The Queen of Versailles,75.0,7.1,3.589099,Viernes,julio,2012,0.0,0.0,2012-07-06,714544.0
118984,33 Postcards,8.0,6.4,1.720802,Jueves,junio,2011,0.0,0.0,2011-06-09,0.0
20499,The Cutter,14.0,4.1,4.421468,Lunes,noviembre,2005,0.0,6000000.0,2005-11-21,0.0
100910,Tender Comrade,1.0,0.0,0.354851,Miércoles,diciembre,1943,0.0,0.0,1943-12-29,0.0
45792,Amish Grace,10.0,6.3,1.040278,Domingo,marzo,2010,0.0,0.0,2010-03-28,0.0
8266,Female Agents,57.0,6.8,5.2678,Viernes,febrero,2008,0.0,0.0,2008-02-08,0.0
314070,"Captain Video, Master of the Stratosphere",0.0,0.0,0.007987,Jueves,diciembre,1951,0.0,0.0,1951-12-27,0.0
51190,Run Sister Run!,9.0,6.3,0.36802,Martes,octubre,2010,0.0,1552334.0,2010-10-12,0.0
50090,Secret Reunion,27.0,6.1,1.209968,Jueves,febrero,2010,0.0,0.0,2010-02-04,0.0
77068,War of the Dead,17.0,3.7,1.331937,Sábado,octubre,2011,0.0,0.0,2011-10-22,0.0
46888,The One Percent,7.0,6.3,0.258838,Sábado,abril,2006,0.0,0.0,2006-04-29,0.0
49958,Primal,37.0,5.1,1.851557,Jueves,agosto,2010,0.0,0.0,2010-08-26,0.0
32327,Dreams That Money Can Buy,6.0,7.2,0.244574,Lunes,septiembre,1947,0.0,0.0,1947-09-01,0.0
50696,Profound Desires of the Gods,8.0,7.8,0.470183,Viernes,noviembre,1968,0.0,0.0,1968-11-22,0.0
